,combind_scores
DEC_1096,5.675932466565634
DEC_1020,2.279155722174367
DEC_1012,4.7808157893756755
DEC_1174,4.16945057097697
DEC_1172,4.722396942869695
DEC_1089,4.3185827017457035
DEC_1023,3.9519049953588636
DEC_1166,4.721562630000661
DEC_1078,3.951370588698598
DEC_1161,5.3680494665232334
DEC_1081,3.7589503944977887
DEC_1006,2.583756548143241
DEC_1138,3.993768128137214
DEC_1053,3.5764819765475235
DEC_1031,3.2980088214945376
DEC_1128,3.3610428221368407
DEC_1120,5.200792908279483
DEC_1056,3.063807534233768
DEC_1003,2.5157996189075895
DEC_1108,3.82163949988712
DEC_1061,5.286532582486586
DEC_1069,4.353965222748988
DEC_1016,3.0371345129106784
DEC_1008,4.157765265029557
DEC_1105,3.85480098703698
DEC_1005,3.000471298868688
DEC_1114,5.3802530009994465
DEC_1083,4.662150129505896
DEC_1167,4.083181657770307
DEC_1163,3.9326581499782023
DEC_1177,3.07071464316111
DEC_1118,3.565515420657694
DEC_1040,3.3117872448611365
DEC_1021,3.713129223219857
DEC_1045,4.793914842334383
DEC_1101,3.354055114017105
DEC_1137,0.0532039100973698
DEC_1175,2.9528087362830755
DEC_1178,2.4238621089508907
DEC_1104,4.754827516724221
DEC_1127,3.6705477447412873
DEC_1014,3.4924151631633116
DEC_1170,0.3853733171997016
DEC_0991,1.6581441999751823
DEC_1084,4.173305784461523
DEC_1022,3.091368974383405
DEC_1144,4.134425606229097
DEC_1060,3.7161300130160386
DEC_1028,4.328303023115851
DEC_1037,3.043982274241089
DEC_1054,4.4820601411825916
DEC_1052,5.38715393082467
DEC_1000,3.7218245924205946
DEC_0995,1.7283078762194588
DEC_1145,3.0678914559121795
DEC_1076,4.413373063193747
DEC_1013,1.959501571258361
DEC_1157,2.6506132954424384
DEC_0993,2.2848328002162983
DEC_1002,3.996345239151517
DEC_1123,2.3530142360747535
DEC_1018,2.6007695041867533
DEC_1082,1.4665006624877401
DEC_1063,4.5457629432755855
DEC_1130,3.343598446740751
DEC_1074,3.5618398074373623
DEC_1132,4.031418705991726
DEC_0996,3.835968158585364
DEC_1149,2.626971201150142
DEC_1049,3.390608544637532
DEC_1129,3.16768173537532
DEC_1088,2.2132461918070723
DEC_1085,3.9205282545908946
DEC_1143,3.4523238876349436
DEC_0989,1.556211591818828
DEC_1179,1.2528211132880225
DEC_1102,3.1277021870011144
DEC_1011,2.5783148662469593
DEC_1007,1.8400367004218827
DEC_1159,3.9989078971332774
DEC_1111,2.495133465271917
DEC_0988,3.369027948376168
DEC_1030,1.061782764993433
DEC_1017,2.902916614638147
DEC_1055,3.772937291480316
