target_chembl_id,standard_type,standard_value,assay_chembl_id,target_name,mw_freebase,smiles,ligand_chembl_id,uniprot_id,ccd,pdb_list
CHEMBL206,IC50,39.0,CHEMBL679325,estrogen receptor alpha,354.45,CC/C(=C(\c1ccccc1)c1ccc(/C=C/C(=O)O)cc1)c1ccccc1,CHEMBL33899,P03372,GW5,5AAV
CHEMBL206,IC50,4.0,CHEMBL681157,estrogen receptor alpha,473.59,O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12,CHEMBL81,P03372,RAL,7UJC
CHEMBL206,IC50,23.0,CHEMBL681157,estrogen receptor alpha,470.61,Cc1c(-c2ccc(O)cc2)n(Cc2ccc(OCCN3CCCCCC3)cc2)c2ccc(O)cc12,CHEMBL46740,P03372,29S,6PSJ
CHEMBL206,IC50,0.8,CHEMBL679890,estrogen receptor alpha,463.6,Oc1ccc([C@H]2Sc3cc(O)ccc3O[C@H]2c2ccc(OCCN3CCCCC3)cc2)cc1,CHEMBL304552,P03372,E4D,1SJ0
CHEMBL206,IC50,0.8,CHEMBL831077,estrogen receptor alpha,477.58,C[C@@H]1c2c(ccc(O)c2F)O[C@@H](c2ccc(OCCN3CCCCC3)cc2)[C@H]1c1ccc(O)cc1,CHEMBL180146,P03372,CM3,1YIN
CHEMBL206,IC50,1.5,CHEMBL831077,estrogen receptor alpha,445.56,C[C@@H]1c2cc(O)ccc2O[C@@H](c2ccc(OCCN3CCCC3)cc2)[C@H]1c1ccc(O)cc1,CHEMBL181936,P03372,CM4,1YIM
CHEMBL206,IC50,1.3,CHEMBL826971,estrogen receptor alpha,413.56,Oc1ccc2c(c1)CC[C@H](c1ccccc1)[C@@H]2c1ccc(OCCN2CCCC2)cc1,CHEMBL328190,P03372,C3D,6VJD
CHEMBL206,IC50,0.5,CHEMBL832667,estrogen receptor alpha,477.63,C[C@H]1CN(CCOc2ccc([C@@H]3Oc4ccc(O)cc4S[C@@H]3c3ccc(O)cc3)cc2)C[C@@H]1C,CHEMBL182980,P03372,AIH,1XP1
CHEMBL206,IC50,0.4,CHEMBL832667,estrogen receptor alpha,477.63,C[C@@H]1CN(CCOc2ccc([C@@H]3Oc4ccc(O)cc4S[C@@H]3c3ccc(O)cc3)cc2)C[C@H]1C,CHEMBL183467,P03372,AIU,1XP6
CHEMBL206,IC50,1.3,CHEMBL832667,estrogen receptor alpha,463.6,C[C@H](COc1ccc([C@@H]2Oc3ccc(O)cc3S[C@@H]2c2ccc(O)cc2)cc1)N1CCCC1,CHEMBL180792,P03372,AIT,1XPC
CHEMBL206,IC50,1.3,CHEMBL863236,estrogen receptor alpha,463.6,C[C@@H](COc1ccc([C@@H]2Oc3ccc(O)cc3S[C@@H]2c2ccc(O)cc2)cc1)N1CCCC1,CHEMBL180300,P03372,AIJ,1XP9
CHEMBL206,IC50,93.0,CHEMBL916819,estrogen receptor alpha,334.3,C=CCn1nc(-c2ccc(O)cc2O)c2cccc(C(F)(F)F)c21,CHEMBL222501,P03372,KN1,3OS9
CHEMBL206,IC50,1.0,CHEMBL886514,estrogen receptor alpha,398.51,C[C@H](CCc1ccc(O)cc1)NC(=O)Cc1c(-c2ccccc2)[nH]c2ccccc12,CHEMBL391910,P03372,IOK,2IOK
CHEMBL206,IC50,8.0,CHEMBL886514,estrogen receptor alpha,525.69,C[C@H](CCc1ccc(O)cc1)NC(=O)Cc1c(-c2ccccc2)[nH]c2cc(OCCN3CCCCC3)ccc12,CHEMBL241303,P03372,IOG,2IOG
CHEMBL206,IC50,3.9,CHEMBL3429910,estrogen receptor alpha,430.43,Cc1cc(F)ccc1-c1c(Cc2ccc(/C=C/C(=O)O)cc2)c2ccc(O)cc2oc1=O,CHEMBL3427397,P03372,85Z,5AK2
CHEMBL206,IC50,0.138,CHEMBL3624759,estrogen receptor alpha,442.48,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2c(F)cc(/C=C/C(=O)O)cc2F)N1CC(C)(C)F,CHEMBL3623004,P03372,KE9,5ACC
CHEMBL206,IC50,70.0,CHEMBL3736956,estrogen receptor alpha,387.52,CC/C(=C(\c1ccc(O)cc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,CHEMBL489,P03372,OHT,7UJ8
CHEMBL206,IC50,43.0,CHEMBL3776153,estrogen receptor alpha,365.47,Cc1cc2c(cc1O)CCN(CC(C)C)[C@@H]2c1ccc(/C=C/C(=O)O)cc1,CHEMBL3775060,P03372,VQI,5FQV
CHEMBL206,IC50,170.0,CHEMBL3776153,estrogen receptor alpha,365.47,Cc1c(O)ccc2c1CCN(CC(C)C)[C@@H]2c1ccc(/C=C/C(=O)O)cc1,CHEMBL3774774,P03372,7QN,5FQT
CHEMBL206,IC50,1.3,CHEMBL3776153,estrogen receptor alpha,365.47,CC(C)CN1[C@H](c2ccc(/C=C/C(=O)O)cc2)c2ccc(O)cc2C[C@H]1C,CHEMBL3775378,P03372,GQD,5FQP
CHEMBL206,IC50,11.0,CHEMBL3776153,estrogen receptor alpha,365.47,CC(C)CN1CCc2cc(O)ccc2[C@@]1(C)c1ccc(/C=C/C(=O)O)cc1,CHEMBL3774494,P03372,J0W,5FQS
CHEMBL206,IC50,4.4,CHEMBL3776153,estrogen receptor alpha,351.45,CC(C)CN1CCc2cc(O)ccc2[C@H]1c1ccc(/C=C/C(=O)O)cc1,CHEMBL3775824,P03372,QHG,5FQR
CHEMBL206,IC50,6.0,CHEMBL4024644,estrogen receptor alpha,470.47,CC(F)(F)c1cc(F)ccc1-c1sc2cc(O)ccc2c1Oc1ccc(/C=C/C(=O)O)cc1,CHEMBL4076124,P03372,C6V,6V8T
CHEMBL206,IC50,0.3981,CHEMBL4308796,estrogen receptor alpha,456.51,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@](C)(c2c(F)cc(/C=C/C(=O)O)cc2F)N1CC(C)(C)F,CHEMBL4447306,P03372,LVH,6SUO
CHEMBL206,IC50,0.7943,CHEMBL4308796,estrogen receptor alpha,468.52,CC(C)(F)CN1[C@@H]2CCC[C@@]1(c1c(F)cc(/C=C/C(=O)O)cc1F)c1[nH]c3ccccc3c1C2,CHEMBL4452972,P03372,LRQ,6SQ0
CHEMBL206,IC50,1.0,CHEMBL4308796,estrogen receptor alpha,503.58,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2c(F)cc(OCCN3CC(CF)C3)cc2F)N1CC(C)(C)F,CHEMBL4528514,P03372,U6D,6WOK
CHEMBL206,IC50,0.05,CHEMBL4390558,estrogen receptor alpha,461.53,CC1=C(c2cccc(O)c2)[C@H](c2ccc(OCCN3CC(CF)C3)cc2)Oc2c(O)cccc21,CHEMBL4455953,P03372,ODY,6PET
CHEMBL206,IC50,0.059,CHEMBL4424724,estrogen receptor alpha,489.54,Oc1ccc2c(c1)O[C@H](c1ccc(OCCN3CC(CF)C3)cc1)C1=C2CCOc2cc(O)ccc21,CHEMBL4464058,P03372,G8Y,6DF6
CHEMBL206,IC50,0.055,CHEMBL4424724,estrogen receptor alpha,489.54,Oc1ccc2c(c1)O[C@@H](c1ccc(OCCN3CC(CF)C3)cc1)C1=C2CCOc2cc(O)ccc21,CHEMBL4437985,P03372,G91,6DFN
CHEMBL206,IC50,33.1,CHEMBL4611948,estrogen receptor alpha,358.48,CC1=CC[C@@]2(C)CC[C@@](O)(C(C)C)[C@@H]2[C@@H](OC(=O)c2ccc(O)cc2)C1,CHEMBL465040,P03372,27H,4MG7
CHEMBL206,IC50,40.2,CHEMBL4627505,estrogen receptor alpha,336.23,Oc1ccc(C(c2ccc(O)cc2)(C(F)(F)F)C(F)(F)F)cc1,CHEMBL1900054,P03372,0CZ,3UUA
CHEMBL206,IC50,43.4,CHEMBL4627505,estrogen receptor alpha,317.6,Oc1ccc(C(c2ccc(O)cc2)C(Cl)(Cl)Cl)cc1,CHEMBL196585,P03372,27N,4MGD
CHEMBL206,IC50,0.05,CHEMBL4827352,estrogen receptor alpha,522.56,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2c(F)cc(NC3CN(CCCF)C3)cc2F)N1CC(F)(F)CO,CHEMBL4650316,P03372,ZNM,7MSA
CHEMBL206,IC50,30.0,CHEMBL5037522,estrogen receptor alpha,373.5,CC/C(=C(\c1ccc(O)cc1)c1ccc(OCCNC)cc1)c1ccccc1,CHEMBL1093458,P03372,9XY,5W9D
CHEMBL206,IC50,65.0,CHEMBL5125508,estrogen receptor alpha,367.86,Oc1ccc(CNc2nc(Cl)nc3scc(-c4ccccc4)c23)cc1,CHEMBL5173390,P03372,5VP,7RKE
CHEMBL206,Ki,0.47,CHEMBL889118,estrogen receptor alpha,517.65,CS(=O)(=O)c1ccc(-c2ccc3cc(O)ccc3c2Oc2ccc(OCCN3CCCCC3)cc2)cc1,CHEMBL243789,P03372,L4G,2AYR
CHEMBL206,Ki,8.3,CHEMBL897773,estrogen receptor alpha,318.32,Oc1ccc([C@@H]2Oc3ccc(O)cc3[C@@H]3CC(F)(F)C[C@@H]32)cc1,CHEMBL236718,P03372,DC8,2Q70
CHEMBL206,Ki,11.0,CHEMBL897997,estrogen receptor alpha,326.39,COCc1cc(O)cc2c1O[C@@H](c1ccc(O)cc1)[C@H]1CCC[C@@H]21,CHEMBL236086,P03372,JJ3,2QE4
CHEMBL206,Ki,41.5,CHEMBL2037903,estrogen receptor alpha,435.61,CN(C)CCOc1ccc([C@H]2C[C@]3(C)[C@@H](O)CC[C@H]3[C@@H]3CCc4cc(O)ccc4[C@H]32)cc1,CHEMBL1628190,P03372,NYU,7UJ7
CHEMBL206,Ki,4.9,CHEMBL3706107,estrogen receptor alpha,304.39,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1[C@@H](O)[C@@H](O)[C@@H]2O,CHEMBL1230314,P03372,4OH,3L03
